;id;title;type;genres;averageRating;numVotes;releaseYear
3434;tt3513548;Richard Jewell;movie;Biography, Crime, Drama;7.5;100037;2019
3435;tt0383028;Synecdoche, New York;movie;Drama;7.5;99745;2008
3436;tt23561236;American Fiction;movie;Comedy, Drama;7.5;99553;2023
3437;tt0165798;Ghost Dog: The Way of the Samurai;movie;Crime, Drama;7.5;98683;1999
3438;tt0095631;Midnight Run;movie;Action, Comedy, Crime;7.5;96819;1988
3439;tt0107822;The Piano;movie;Drama, Music, Romance;7.5;96562;1993
3440;tt8806524;Star Trek: Picard;tvSeries;Action, Adventure, Drama;7.5;96542;2020
3441;tt1020072;Selma;movie;Biography, Drama, History;7.5;96266;2014
3442;tt0070917;The Wicker Man;movie;Horror, Mystery, Thriller;7.5;95896;1973
3443;tt0101889;The Fisher King;movie;Comedy, Drama, Fantasy;7.5;92289;1991
3444;tt0450188;La Vie En Rose;movie;Biography, Drama, Music;7.5;91517;2007
3445;tt0101700;Delicatessen;movie;Comedy, Crime;7.5;91040;1991
3446;tt0077928;Midnight Express;movie;Biography, Crime, Drama;7.5;89535;1978
3447;tt0107808;A Perfect World;movie;Crime, Drama, Thriller;7.5;88585;1993
3448;tt11823076;Tiger King;tvSeries;Biography, Crime, Documentary;7.5;88296;2020
3449;tt0451094;Lady Vengeance;movie;Crime, Drama, Thriller;7.5;87535;2005
3450;tt0119167;Funny Games;movie;Crime, Drama, Thriller;7.5;86897;1997
3451;tt2334649;Fruitvale Station;movie;Biography, Crime, Drama;7.5;86716;2013
3452;tt10813940;Ginny & Georgia;tvSeries;Comedy, Drama;7.5;85888;2021
3453;tt10293938;Outer Banks;tvSeries;Action, Crime, Drama;7.5;85256;2020
3454;tt4540710;Miss Sloane;movie;Drama;7.5;84377;2016
3455;tt3339966;Unbreakable Kimmy Schmidt;tvSeries;Comedy;7.5;79974;2015
3456;tt1433811;Disconnect;movie;Crime, Drama, Mystery;7.5;78601;2012
3457;tt0120324;A Simple Plan;movie;Crime, Drama, Thriller;7.5;77440;1998
3458;tt9446688;I Am Not Okay with This;tvSeries;Comedy, Drama, Fantasy;7.5;76682;2020
3459;tt0310775;Sympathy for Mr. Vengeance;movie;Crime, Drama, Thriller;7.5;76379;2002
3460;tt0094947;Dangerous Liaisons;movie;Drama, Romance;7.5;76236;1988
3461;tt0986233;Hunger;movie;Biography, Crime, Drama;7.5;74245;2008
3462;tt0110932;Quiz Show;movie;Biography, Drama, History;7.5;74223;1994
3463;tt0254686;The Piano Teacher;movie;Drama, Music;7.5;73805;2001
3464;tt0315983;House of Sand and Fog;movie;Crime, Drama;7.5;73475;2003
3465;tt0364517;Love Me If You Dare;movie;Comedy, Drama, Romance;7.5;72874;2003
3466;tt8637428;The Farewell;movie;Comedy, Drama;7.5;72454;2019
3467;tt0112682;The City of Lost Children;movie;Adventure, Drama, Fantasy;7.5;72446;1995
3468;tt14169960;All of Us Are Dead;tvSeries;Action, Drama, Fantasy;7.5;71324;2022
3469;tt0108002;Rudy;movie;Biography, Drama, Sport;7.5;70270;1993
3470;tt1436045;13 Assassins;movie;Action, Adventure, Drama;7.5;69390;2010
3471;tt14039582;Drive My Car;movie;Drama;7.5;69097;2021
3472;tt0218839;Best in Show;movie;Comedy;7.5;68035;2000
3473;tt0105151;The Player;movie;Comedy, Crime, Drama;7.5;67002;1992
3474;tt11655202;Riders of Justice;movie;Action, Comedy, Drama;7.5;66097;2020
3475;tt6742252;The Guilty;movie;Crime, Drama, Thriller;7.5;65760;2018
3476;tt0107554;Menace II Society;movie;Crime, Drama, Thriller;7.5;65648;1993
3477;tt0983213;5 Centimeters per Second;movie;Animation, Drama, Family;7.5;65563;2007
3478;tt4761112;The Mauritanian;movie;Biography, Crime, Drama;7.5;64346;2021
3479;tt0095497;The Last Temptation of Christ;movie;Drama;7.5;64229;1988
3480;tt8291806;Pain and Glory;movie;Drama;7.5;64165;2019
3481;tt0427309;The Great Debaters;movie;Biography, Drama, Romance;7.5;63863;2007
3482;tt0103939;Chaplin;movie;Biography, Comedy, Drama;7.5;63125;1992
3483;tt0327137;Secondhand Lions;movie;Comedy, Drama, Family;7.5;62995;2003
3484;tt6543652;Cold War;movie;Drama, Music, Romance;7.5;62781;2018
3485;tt0063462;The Producers;movie;Comedy, Music;7.5;61330;1967
3486;tt0428803;March of the Penguins;movie;Documentary, Family;7.5;60552;2005
3487;tt0349825;Miracle;movie;Biography, Drama, History;7.5;59919;2004
3488;tt0118375;King of the Hill;tvSeries;Animation, Comedy, Drama;7.5;59767;1997
3489;tt0419677;Dead Man's Shoes;movie;Crime, Drama, Thriller;7.5;59577;2004
3490;tt9426210;Weathering with You;movie;Animation, Drama, Fantasy;7.5;58917;2019
3491;tt0362225;Tell No One;movie;Crime, Drama, Mystery;7.5;58653;2006
3492;tt0172684;Kuch Kuch Hota Hai;movie;Comedy, Drama, Musical;7.5;58327;1998
3493;tt3489184;Constantine;tvSeries;Crime, Drama, Fantasy;7.5;56846;2014
3494;tt0109045;The Adventures of Priscilla, Queen of the Desert;movie;Comedy, Music;7.5;56617;1994
3495;tt0054953;The Guns of Navarone;movie;Action, Adventure, Drama;7.5;56507;1961
3496;tt1410063;The Flowers of War;movie;Drama, History, Romance;7.5;56368;2011
3497;tt0150662;Show Me Love;movie;Comedy, Drama, Romance;7.5;56095;1998
3498;tt0095250;The Big Blue;movie;Adventure, Drama, Sport;7.5;55946;1988
3499;tt0460989;The Wind that Shakes the Barley;movie;Drama, War;7.5;55541;2006
3500;tt2710394;Reign;tvSeries;Drama, History, Romance;7.5;55371;2013
3501;tt2250192;Sword Art Online;tvSeries;Action, Adventure, Animation;7.5;54705;2012
3502;tt0049223;Forbidden Planet;movie;Adventure, Sci-Fi;7.5;54318;1956
3503;tt0084707;Sophie's Choice;movie;Drama, Romance;7.5;53872;1982
3504;tt0038109;Spellbound;movie;Film-Noir, Mystery, Romance;7.5;53242;1945
3505;tt0112913;Fallen Angels;movie;Comedy, Crime, Drama;7.5;53112;1995
3506;tt19500164;Nimona;movie;Action, Adventure, Animation;7.5;52962;2023
3507;tt6548228;Castle Rock;tvSeries;Drama, Fantasy, Horror;7.5;52693;2018
3508;tt1276419;A Royal Affair;movie;Biography, Drama, History;7.5;51645;2012
3509;tt1966604;The Imposter;movie;Biography, Crime, Documentary;7.5;51126;2012
3510;tt0111512;Drunken Master II;movie;Action, Comedy;7.5;49588;1994
3511;tt0094336;Withnail & I;movie;Comedy, Drama;7.5;48881;1987
3512;tt0058182;A Hard Day's Night;movie;Comedy, Musical;7.5;48812;1964
3513;tt15320362;All the Light We Cannot See;tvMiniSeries;Drama, History, War;7.5;48091;2023
3514;tt0238936;Devdas;movie;Drama, Musical, Romance;7.5;47831;2002
3515;tt0813547;The Counterfeiters;movie;Crime, Drama, History;7.5;47515;2007
3516;tt0095675;Women on the Verge of a Nervous Breakdown;movie;Comedy, Drama;7.5;47484;1988
3517;tt0057193;It's a Mad Mad Mad Mad World;movie;Action, Adventure, Comedy;7.5;47039;1963
3518;tt1226271;The Damned United;movie;Biography, Drama, Sport;7.5;46518;2009
3519;tt0084649;The Secret of NIMH;movie;Adventure, Animation, Drama;7.5;46312;1982
3520;tt0808357;Lust, Caution;movie;Drama, History, Romance;7.5;46164;2007
3521;tt1663676;Awkward.;tvSeries;Comedy, Drama, Romance;7.5;46091;2011
3522;tt5435008;Gilmore Girls: A Year in the Life;tvMiniSeries;Comedy, Drama;7.5;46091;2016
3523;tt4159076;Dark Matter;tvSeries;Adventure, Drama, Mystery;7.5;46065;2015
3524;tt0054387;The Time Machine;movie;Adventure, Romance, Sci-Fi;7.5;45677;1960
3525;tt11127680;Boiling Point;movie;Drama, Thriller;7.5;44809;2021
3526;tt0298228;Whale Rider;movie;Drama, Family;7.5;44378;2002
3527;tt0073582;Deep Red;movie;Horror, Mystery, Thriller;7.5;43938;1975
3528;tt15732324;OMG 2;movie;Comedy, Drama;7.5;43757;2023
3529;tt0456912;A Bittersweet Life;movie;Action, Crime, Drama;7.5;43675;2005
3530;tt4998212;The Ranch;tvSeries;Comedy, Drama, Western;7.5;43265;2016
3531;tt0089374;Police Story;movie;Action, Comedy, Crime;7.5;43128;1985
3532;tt4181172;Shooter;tvSeries;Action, Drama;7.5;42891;2016
3533;tt0084967;The A-Team;tvSeries;Action, Adventure, Crime;7.5;42712;1983
3534;tt0097108;The Cook, the Thief, His Wife & Her Lover;movie;Crime, Drama;7.5;42588;1989
3535;tt8108202;Stree;movie;Comedy, Horror;7.5;42574;2018
3536;tt1519931;Haven;tvSeries;Crime, Drama, Fantasy;7.5;42039;2010
3537;tt0053502;The Flintstones;tvSeries;Adventure, Animation, Comedy;7.5;41928;1960
3538;tt0079261;Hair;movie;Comedy, Drama, Musical;7.5;41647;1979
3539;tt9827854;Hollywood;tvMiniSeries;Drama, History;7.5;41516;2020
3540;tt7518786;'83;movie;Biography, Drama, History;7.5;41335;2021
3541;tt5580266;The Hate U Give;movie;Crime, Drama;7.5;41227;2018
3542;tt14586350;Love & Death;tvMiniSeries;Biography, Crime, Drama;7.5;40550;2023
3543;tt0076363;The Many Adventures of Winnie the Pooh;movie;Animation, Comedy, Family;7.5;40406;1977
3544;tt3666024;The Red Turtle;movie;Animation, Drama, Family;7.5;39481;2016
3545;tt0070334;The Long Goodbye;movie;Comedy, Crime, Drama;7.5;39017;1973
3546;tt6485666;Mersal;movie;Action, Crime, Thriller;7.5;39007;2017
3547;tt0485601;The Secret of Kells;movie;Adventure, Animation, Family;7.5;38827;2009
3548;tt0065988;Little Big Man;movie;Adventure, Comedy, Drama;7.5;38427;1970
3549;tt0108211;Stalingrad;movie;Drama, War;7.5;38309;1993
3550;tt1828327;Last Man Standing;tvSeries;Comedy;7.5;38123;2011
3551;tt10166622;The Dropout;tvMiniSeries;Biography, Drama;7.5;38021;2022
3552;tt0066473;Tora! Tora! Tora!;movie;Action, Drama, History;7.5;37876;1970
3553;tt0165832;Interstate 60;movie;Adventure, Comedy, Drama;7.5;37564;2002
3554;tt9806192;I Lost My Body;movie;Animation, Drama, Fantasy;7.5;37154;2019
3555;tt1998372;Under the Banner of Heaven;tvMiniSeries;Crime, Drama, Mystery;7.5;36956;2022
3556;tt0775489;The Illusionist;movie;Animation, Drama, Fantasy;7.5;36776;2010
3557;tt1068646;The Class;movie;Drama;7.5;36732;2008
3558;tt8108274;Tanhaji: The Unsung Warrior;movie;Action, Biography, Drama;7.5;36484;2020
3559;tt1259014;Mesrine: Killer Instinct;movie;Action, Biography, Crime;7.5;35609;2008
3560;tt2211129;The Mindy Project;tvSeries;Comedy;7.5;35323;2012
3561;tt0449994;Jodhaa Akbar;movie;Action, Drama, History;7.5;35040;2008
3562;tt0105950;Beavis and Butt-Head;tvSeries;Animation, Comedy, Music;7.5;34770;1993
3563;tt0040525;The Lady from Shanghai;movie;Crime, Drama, Film-Noir;7.5;34342;1947
3564;tt1127715;Sin Nombre;movie;Adventure, Crime, Drama;7.5;34280;2009
3565;tt1204340;Tyrannosaur;movie;Drama;7.5;34102;2011
3566;tt15334030;Martin;movie;Action, Drama, Thriller;7.5;33387;2024
3567;tt2378281;Instructions Not Included;movie;Comedy, Drama;7.5;33097;2013
3568;tt8652728;Waves;movie;Drama, Romance, Sport;7.5;32663;2019
3569;tt4229236;Cobain: Montage of Heck;movie;Animation, Biography, Documentary;7.5;32460;2015
3570;tt0758742;Death Note;movie;Crime, Drama, Fantasy;7.5;32237;2006
3571;tt0097499;Henry V;movie;Biography, Drama, History;7.5;32041;1989
3572;tt0203230;You Can Count on Me;movie;Drama;7.5;31783;2000
3573;tt0164538;Dil Se..;movie;Drama, Romance;7.5;31770;1998
3574;tt0066765;Monty Python's and Now for Something Completely Different;movie;Comedy;7.5;31749;1971
3575;tt8342862;Evil Genius: The True Story of America's Most Diabolical Bank Heist;tvMiniSeries;Crime, Documentary;7.5;31637;2018
3576;tt0104466;Husbands and Wives;movie;Comedy, Drama, Romance;7.5;31590;1992
3577;tt0097940;Mystery Train;movie;Comedy, Crime, Drama;7.5;31321;1989
3578;tt13651632;Night Stalker: The Hunt for a Serial Killer;tvMiniSeries;Crime, Documentary, Mystery;7.5;31302;2021
3579;tt0061619;El Dorado;movie;Drama, Romance, Western;7.5;31202;1966
3580;tt0201391;Roswell;tvSeries;Drama, Mystery, Romance;7.5;31037;1999
3581;tt8550732;Kaos;tvSeries;Comedy, Drama, Fantasy;7.5;30943;2024
3582;tt0082176;Christiane F.;movie;Biography, Drama;7.5;30657;1981
3583;tt11777738;A Hero;movie;Drama;7.5;30495;2021
3584;tt0060522;How to Steal a Million;movie;Comedy, Crime, Romance;7.5;30347;1966
3585;tt5607714;On Body and Soul;movie;Drama, Fantasy, Mystery;7.5;30306;2017
3586;tt0338135;The Barbarian Invasions;movie;Comedy, Crime, Drama;7.5;30277;2003
3587;tt9064858;Them;tvSeries;Drama, Horror, Thriller;7.5;30250;2021
3588;tt1560139;Boy;movie;Comedy, Drama;7.5;30052;2010
3589;tt1821700;To Strike;movie;Action, Crime, Drama;7.5;30030;2013
3590;tt0760437;Ben 10;tvSeries;Action, Adventure, Animation;7.5;29715;2005
3591;tt0080240;Magnum, P.I.;tvSeries;Action, Adventure, Crime;7.5;29607;1980
3592;tt0070290;The Last Detail;movie;Comedy, Drama;7.5;29003;1973
3593;tt0923811;Evangelion: 1.0 You Are (Not) Alone;movie;Action, Animation, Drama;7.5;28513;2007
3594;tt3704050;Remember;movie;Drama, Mystery, Thriller;7.5;28334;2015
3595;tt0037059;Meet Me in St. Louis;movie;Comedy, Drama, Family;7.5;28070;1944
3596;tt0239195;Survivor;tvSeries;Adventure, Game-Show, Reality-TV;7.5;27930;2000
3597;tt0071007;Little House on the Prairie;tvSeries;Drama, Family, Romance;7.5;27762;1974
3598;tt2288064;Witches of East End;tvSeries;Drama, Fantasy, Horror;7.5;27699;2013
3599;tt0098213;Roger & Me;movie;Documentary;7.5;27696;1989
3600;tt13097932;One Life;movie;Biography, Drama, History;7.5;27310;2023
3601;tt1595680;Being Human;tvSeries;Drama, Fantasy, Horror;7.5;27168;2011
3602;tt0059968;Batman;tvSeries;Action, Crime, Fantasy;7.5;26957;1966
3603;tt2625030;New World;movie;Action, Crime, Drama;7.5;26937;2013
3604;tt0073580;The Passenger;movie;Drama, Thriller;7.5;26850;1975
3605;tt13062500;The Walking Dead: Daryl Dixon;tvSeries;Drama, Horror;7.5;26580;2023
3606;tt0099334;Cyrano de Bergerac;movie;Comedy, Drama, History;7.5;26321;1990
3607;tt6967980;Seeking True Love;movie;Comedy, Romance;7.5;26303;2017
3608;tt0078875;The Tin Drum;movie;Drama, War;7.5;26302;1979
3609;tt0123948;Cure;movie;Crime, Horror, Mystery;7.5;26261;1997
3610;tt0758737;Brothers & Sisters;tvSeries;Drama;7.5;25927;2006
3611;tt4897822;Where to Invade Next;movie;Comedy, Documentary;7.5;25920;2015
3612;tt1808223;Losers' Club;movie;Comedy, Drama, Romance;7.5;25846;2011
3613;tt15654262;Chup;movie;Crime, Drama, Horror;7.5;25774;2022
3614;tt1326972;Red Cliff II;movie;Action, Adventure, Drama;7.5;25647;2009
3615;tt0110200;Fist of Legend;movie;Action, Drama;7.5;25377;1994
3616;tt5715524;Mayans M.C.;tvSeries;Crime, Drama, Thriller;7.5;25289;2018
3617;tt0101178;The Ren & Stimpy Show;tvSeries;Adventure, Animation, Comedy;7.5;25073;1991
3618;tt7971476;The Politician;tvSeries;Comedy, Drama;7.5;24890;2019
3619;tt0236027;Flickering Lights;movie;Action, Comedy, Crime;7.5;24642;2000
3620;tt10009170;Blood of Zeus;tvSeries;Action, Adventure, Animation;7.5;24284;2020
3621;tt2471640;The Mountain;movie;Adventure, Drama, Thriller;7.5;24084;2012
3622;tt0098253;Santa Sangre;movie;Drama, Horror, Thriller;7.5;23958;1989
3623;tt0108188;Sonatine;movie;Action, Comedy, Crime;7.5;23786;1993
3624;tt1758589;Dash & Lily;tvSeries;Comedy, Drama, Romance;7.5;23566;2020
3625;tt0101829;Europa;movie;Crime, Drama, Thriller;7.5;23520;1991
3626;tt0346094;Distant;movie;Drama;7.5;23339;2002
3627;tt0491747;Away from Her;movie;Drama;7.5;23239;2006
3628;tt1714204;Perception;tvSeries;Crime, Drama, Mystery;7.5;23139;2012
3629;tt0063759;Hour of the Wolf;movie;Drama, Horror, Mystery;7.5;23056;1968
3630;tt2617828;Free Fall;movie;Drama, Romance;7.5;23035;2013
3631;tt0110076;Hum Aapke Hain Koun..!;movie;Comedy, Drama, Musical;7.5;22905;1994
3632;tt0892700;The Penguins of Madagascar;tvSeries;Action, Adventure, Animation;7.5;22849;2008
3633;tt0059183;The Flight of the Phoenix;movie;Adventure, Drama;7.5;22760;1965
3634;tt0039302;Dark Passage;movie;Film-Noir, Thriller;7.5;22583;1947
3635;tt0048261;Kiss Me Deadly;movie;Crime, Film-Noir, Mystery;7.5;22439;1955
3636;tt1434447;Rocket Singh: Salesman of the Year;movie;Comedy, Drama;7.5;22422;2009
3637;tt0101081;Dinosaurs;tvSeries;Comedy, Family, Fantasy;7.5;22296;1991
3638;tt0113799;Memories;movie;Animation, Sci-Fi, Thriller;7.5;22168;1995
3639;tt0479751;Sivaji;movie;Action, Crime, Drama;7.5;22149;2007
3640;tt0433416;The Namesake;movie;Drama;7.5;22024;2006
3641;tt2621000;Jolly LLB;movie;Comedy, Crime, Drama;7.5;21735;2013
3642;tt2258858;Wadjda;movie;Comedy, Drama;7.5;21674;2012
3643;tt5278506;Tickled;movie;Crime, Documentary, Mystery;7.5;21520;2016
3644;tt6752992;Happy as Lazzaro;movie;Drama, Fantasy, Mystery;7.5;21495;2018
3645;tt3495030;My Big Fat Bride;movie;Comedy, Drama, Romance;7.5;21396;2015
3646;tt2011971;Monsieur Lazhar;movie;Comedy, Drama;7.5;21309;2011
3647;tt1280822;Drop Dead Diva;tvSeries;Comedy, Drama;7.5;21280;2009
3648;tt22797582;American Nightmare;tvMiniSeries;Crime, Documentary, Mystery;7.5;21277;2024
3649;tt0080549;Coal Miner's Daughter;movie;Biography, Drama, Music;7.5;20895;1980
3650;tt15006566;The Beasts;movie;Drama, Thriller;7.5;20822;2022
3651;tt2069441;The Future Diary;tvSeries;Action, Animation, Comedy;7.5;20814;2011
3652;tt2300923;Go On;tvSeries;Comedy;7.5;20695;2012
3653;tt0120263;Songs from the Second Floor;movie;Comedy, Drama;7.5;20633;2000
3654;tt0387412;Metallica: Some Kind of Monster;movie;Documentary, Music;7.5;20581;2004
3655;tt0113677;Living in Oblivion;movie;Comedy, Drama;7.5;20530;1995
3656;tt0016220;The Phantom of the Opera;movie;Horror;7.5;20508;1925
3657;tt0126158;He-Man and the Masters of the Universe;tvSeries;Action, Adventure, Animation;7.5;20411;1983
3658;tt1332134;King of Devil's Island;movie;Action, Drama;7.5;20201;2010
3659;tt0032145;Wuthering Heights;movie;Drama, Romance;7.5;20130;1939
3660;tt0047522;A Star Is Born;movie;Drama, Musical, Romance;7.5;19959;1954
3661;tt0033717;High Sierra;movie;Action, Adventure, Drama;7.5;19711;1940
3662;tt5924572;Deadly Class;tvSeries;Action, Adventure, Comedy;7.5;19608;2018
3663;tt0495034;Golmaal: Fun Unlimited;movie;Action, Comedy, Drama;7.5;19603;2006
3664;tt0059749;The Spy Who Came in from the Cold;movie;Drama, Thriller;7.5;19104;1965
3665;tt2176165;Another;tvMiniSeries;Animation, Drama, Fantasy;7.5;19042;2012
3666;tt0398883;The Consequences of Love;movie;Crime, Drama, Romance;7.5;19024;2004
3667;tt6980546;Bharath Ane Nenu;movie;Action, Drama, Thriller;7.5;18945;2018
3668;tt0845448;Dhamaal;movie;Action, Adventure, Comedy;7.5;18915;2007
3669;tt3029558;Rurouni Kenshin Part II: Kyoto Inferno;movie;Action, Adventure, Drama;7.5;18782;2014
3670;tt1320082;The Concert;movie;Comedy, Drama, Music;7.5;18776;2009
3671;tt10515526;Lootcase;movie;Comedy, Crime;7.5;18775;2020
3672;tt7700730;October;movie;Drama, Romance;7.5;18630;2018
3673;tt15358446;Dead Boy Detectives;tvSeries;Action, Adventure, Comedy;7.5;18500;2024
3674;tt0382330;As It Is in Heaven;movie;Comedy, Drama, Music;7.5;18441;2004
3675;tt6964748;Alex Rider;tvSeries;Action, Adventure, Drama;7.5;18175;2020
3676;tt1668200;Sarah's Key;movie;Drama, War;7.5;18079;2010
3677;tt3560094;Stalker;tvSeries;Crime, Drama, Thriller;7.5;17983;2014
3678;tt0071746;Lenny;movie;Biography, Drama;7.5;17957;1974
3679;tt7469726;Shaadi Mein Zaroor Aana;movie;Comedy, Drama, Romance;7.5;17934;2017
3680;tt1483797;Redline;movie;Action, Animation, Sci-Fi;7.5;17875;2009
3681;tt5497534;Tokyo Ghoul: Root A;tvMiniSeries;Action, Animation, Drama;7.5;17794;2015
3682;tt0053318;Suddenly, Last Summer;movie;Drama, Mystery, Thriller;7.5;17776;1959
3683;tt5029608;Frantz;movie;Drama, History, Romance;7.5;17758;2016
3684;tt0099776;Europa Europa;movie;Drama, History, War;7.5;17731;1990
3685;tt0075596;Three's Company;tvSeries;Comedy;7.5;17659;1976
3686;tt0330229;Dolls;movie;Drama, Romance;7.5;17490;2002
3687;tt0108148;Iron Monkey;movie;Action, Crime, Drama;7.5;17432;1993
3688;tt9569546;Halston;tvMiniSeries;Biography, Drama;7.5;17397;2021
3689;tt0115320;The Pretender;tvSeries;Action, Drama, Mystery;7.5;17358;1996
3690;tt10380768;Love Life;tvSeries;Comedy, Romance;7.5;16964;2020
3691;tt0854678;Taxi to the Dark Side;movie;Crime, Documentary, History;7.5;16960;2007
3692;tt0060934;The Sand Pebbles;movie;Adventure, Drama, Romance;7.5;16843;1966
3693;tt1641247;Life's Too Short;tvSeries;Comedy;7.5;16664;2011
3694;tt5674718;Cable Girls;tvSeries;Drama, History;7.5;16559;2017
3695;tt0046345;Summer with Monika;movie;Drama, Romance;7.5;16513;1953
3696;tt0058213;Hush...Hush, Sweet Charlotte;movie;Crime, Drama, Mystery;7.5;16338;1964
3697;tt1235841;Sidewalls;movie;Comedy, Drama;7.5;16331;2011
3698;tt2580046;Miraculous: Tales of Ladybug & Cat Noir;tvSeries;Action, Adventure, Animation;7.5;16265;2015
3699;tt0098924;TaleSpin;tvSeries;Action, Adventure, Animation;7.5;16227;1990
3700;tt1173745;Revanche;movie;Crime, Drama, Romance;7.5;16204;2008
3701;tt5705956;The White Princess;tvMiniSeries;Drama, History, Romance;7.5;16187;2017
3702;tt0255734;Grounded for Life;tvSeries;Comedy;7.5;16112;2001
3703;tt0279064;Elling;movie;Comedy, Drama;7.5;16015;2001
3704;tt0145503;Sunshine;movie;Drama, History, Romance;7.5;15948;1999
3705;tt4114744;Whisper If I Forget;movie;Drama, Music, Romance;7.5;15921;2014
3706;tt0044829;The Lavender Hill Mob;movie;Comedy, Crime;7.5;15916;1951
3707;tt0449951;Ghajini;movie;Action, Drama, Mystery;7.5;15882;2005
3708;tt7772602;In the Dark;tvSeries;Action, Crime, Mystery;7.5;15829;2019
3709;tt0040636;The Naked City;movie;Crime, Drama, Film-Noir;7.5;15821;1948
3710;tt15135104;Kleo;tvSeries;Action, Crime, Drama;7.5;15756;2022
3711;tt2852406;Omar;movie;Crime, Drama, Romance;7.5;15745;2013
3712;tt0073076;Grey Gardens;movie;Comedy, Documentary, Drama;7.5;15693;1975
3713;tt1442109;Life Unexpected;tvSeries;Drama;7.5;15640;2010
3714;tt0319769;Mondays in the Sun;movie;Comedy, Drama;7.5;15599;2002
3715;tt0318883;Everwood;tvSeries;Drama;7.5;15549;2002
3716;tt11165002;The Devil Next Door;tvMiniSeries;Crime, Documentary, History;7.5;15402;2019
3717;tt0062695;Stolen Kisses;movie;Comedy, Drama, Romance;7.5;15393;1968
3718;tt1192169;Ben 10: Alien Force;tvSeries;Action, Adventure, Animation;7.5;15355;2008
3719;tt0109842;Fresh;movie;Crime, Drama, Thriller;7.5;15203;1994
3720;tt0028096;The Petrified Forest;movie;Drama, Thriller;7.5;15196;1936
3721;tt13649396;The Bastard Son & The Devil Himself;tvSeries;Action, Adventure, Drama;7.5;15095;2022
3722;tt0037101;Murder, My Sweet;movie;Crime, Drama, Film-Noir;7.5;15058;1944
3723;tt3029556;Rurouni Kenshin: The Legend Ends;movie;Action, Adventure, Drama;7.5;15006;2014
3724;tt0032701;The Letter;movie;Crime, Drama, Film-Noir;7.5;14904;1940
3725;tt0018578;Wings;movie;Action, Drama, Romance;7.5;14903;1927
3726;tt6299040;The Ghazi Attack;movie;Action, Drama, Thriller;7.5;14897;2017
3727;tt0028333;Swing Time;movie;Comedy, Musical, Romance;7.5;14833;1936
3728;tt0162973;Get Real;movie;Comedy, Drama, Romance;7.5;14790;1998
3729;tt0831888;Tekkonkinkreet;movie;Action, Adventure, Animation;7.5;14790;2006
3730;tt0088083;Sexmission;movie;Adventure, Comedy, Sci-Fi;7.5;14777;1984
3731;tt0037988;The Picture of Dorian Gray;movie;Drama, Fantasy, Horror;7.5;14775;1945
3732;tt0028772;A Day at the Races;movie;Comedy, Family, Musical;7.5;14759;1937
3733;tt0073198;Jeanne Dielman, 23, quai du commerce, 1080 Bruxelles;movie;Drama;7.5;14755;1975
3734;tt0983514;Kitchen Nightmares;tvSeries;Reality-TV;7.5;14704;2007
3735;tt2210479;Berserk: The Golden Age Arc I - The Egg of the King;movie;Action, Adventure, Animation;7.5;14700;2012
3736;tt14731254;Val;movie;Biography, Documentary;7.5;14654;2021
3737;tt0037635;Dead of Night;movie;Drama, Horror;7.5;14588;1945
3738;tt6839788;Dogs of Berlin;tvSeries;Action, Crime, Drama;7.5;14574;2018
3739;tt0144201;Girl on the Bridge;movie;Comedy, Drama, Romance;7.5;14493;1999
3740;tt0098929;Tiny Toon Adventures;tvSeries;Adventure, Animation, Comedy;7.5;14478;1990
3741;tt0069865;Charley Varrick;movie;Crime, Drama, Thriller;7.5;14475;1973
3742;tt2230051;High School DxD;tvSeries;Action, Animation, Comedy;7.5;14321;2012
3743;tt1032856;The Band's Visit;movie;Comedy, Drama, Music;7.5;14285;2007
3744;tt2366450;Stories We Tell;movie;Documentary;7.5;14240;2012
3745;tt0161860;Nowhere in Africa;movie;Biography, Drama, History;7.5;14230;2001
3746;tt3243098;Heirs;tvSeries;Comedy, Drama, Romance;7.5;14192;2013
3747;tt27792190;Maxton Hall: The World Between Us;tvSeries;Drama, Romance;7.5;14175;2024
3748;tt10098620;Feel Good;tvSeries;Comedy, Drama, Romance;7.5;14170;2020
3749;tt6588966;Hichki;movie;Comedy, Drama;7.5;14166;2018
3750;tt0112769;La Cérémonie;movie;Crime, Drama, Thriller;7.5;14150;1995
3751;tt6206564;Trapped;movie;Drama, Thriller;7.5;14032;2016
3752;tt0057251;Lilies of the Field;movie;Drama;7.5;13962;1963
3753;tt1558877;Vavien;movie;Comedy, Drama, Thriller;7.5;13913;2009
3754;tt1151309;Bigger Stronger Faster*;movie;Documentary, Sport;7.5;13895;2008
3755;tt4727512;Srimanthudu;movie;Action, Drama;7.5;13632;2015
3756;tt4562518;The Distinguished Citizen;movie;Comedy, Drama;7.5;13623;2016
3757;tt7125774;Balloon;movie;Drama, History, Thriller;7.5;13598;2018
3758;tt0485510;Killing the Shadows;movie;Comedy, Drama, History;7.5;13591;2006
3759;tt0023027;Horse Feathers;movie;Comedy, Family, Musical;7.5;13587;1932
3760;tt0322420;Life Is a Miracle;movie;Comedy, Drama, Music;7.5;13528;2004
3761;tt10313066;Stumptown;tvSeries;Crime, Drama, Mystery;7.5;13363;2019
3762;tt6386748;Birds of Passage;movie;Crime, Drama;7.5;13341;2018
3763;tt2258281;Beyond the Hills;movie;Drama;7.5;13313;2012
